GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A8K249	A8K249	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	A8K257	A8K257	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	A8K273	A8K273	involved_in	GO:0007063	regulation of sister chromatid cohesion	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026775	9606	UniProt		P
UniProtKB	A8K2T7	A8K2T7	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027546	9606	UniProt		P
UniProtKB	A8K324	A8K324	involved_in	GO:0007088	regulation of mitotic nuclear division	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028828	9606	InterPro		P
UniProtKB	A8K3D9	A8K3D9	involved_in	GO:1902751	positive regulation of cell cycle G2/M phase transition	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000751	9606	InterPro		P
UniProtKB	A8K3F7	IL11	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47873|ensembl:ENSMUSP00000092492	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18911|ensembl:ENSMUSP00000048838	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0043068	positive regulation of programmed cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18911|ensembl:ENSMUSP00000048838	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0045596	negative regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18911|ensembl:ENSMUSP00000048838	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0045637	regulation of myeloid cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18911|ensembl:ENSMUSP00000048838	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZWV0|ensembl:ENSRNOP00000016801	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18911|ensembl:ENSMUSP00000048838	9606	Ensembl		P
UniProtKB	A8K3H3	RARG	involved_in	GO:0032331	negative regulation of chondrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18911|ensembl:ENSMUSP00000048838	9606	Ensembl		P
UniProtKB	A8K3M3	PTPN1	involved_in	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35821|ensembl:ENSMUSP00000029053	9606	Ensembl		P
UniProtKB	A8K3Y2	MAP2K6	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q925D6|ensembl:ENSRNOP00000006217	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0072040	negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0045597	positive regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0045665	negative regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0050768	negative regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0010718	positive regulation of epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0010942	positive regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K571	BMP7	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23359|ensembl:ENSMUSP00000009143	9606	Ensembl		P
UniProtKB	A8K5A6	A8K5A6	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015661	9606	InterPro		P
UniProtKB	A8K5F3	A8K5F3	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033623	9606	InterPro		P
UniProtKB	A8K5M4	A8K5M4	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR035065	9606	InterPro		P
UniProtKB	A8K5R2	A8K5R2	involved_in	GO:0001937	negative regulation of endothelial cell proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028132	9606	InterPro		P
UniProtKB	A8K5Y4	A8K5Y4	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036834	9606	InterPro		P
UniProtKB	A8K660	ADIPOQ	involved_in	GO:0045599	negative regulation of fat cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60994|ensembl:ENSMUSP00000023593	9606	Ensembl		P
UniProtKB	A8K660	ADIPOQ	involved_in	GO:2000478	positive regulation of metanephric podocyte development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60994|ensembl:ENSMUSP00000023593	9606	Ensembl		P
UniProtKB	A8K7B7	PPP2R1A	involved_in	GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q76MZ3|ensembl:ENSMUSP00000007708	9606	Ensembl		P
UniProtKB	A8K7B7	PPP2R1A	involved_in	GO:1903538	regulation of meiotic cell cycle process involved in oocyte maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q76MZ3|ensembl:ENSMUSP00000007708	9606	Ensembl		P
UniProtKB	A8K7M4	A8K7M4	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033623	9606	InterPro		P
UniProtKB	A8K7R5	A8K7R5	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	A8K7S8	A8K7S8	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020717|InterPro:IPR020726|InterPro:IPR020728|InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
UniProtKB	A8K7S8	A8K7S8	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026308	9606	InterPro		P
UniProtKB	A8K7S8	A8K7S8	involved_in	GO:0042981	regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027086	9606	UniProt		P
UniProtKB	A8K7U6	A8K7U6	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	A8K852	A8K852	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027538	9606	UniProt		P
UniProtKB	A8K8N3	A8K8N3	involved_in	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028728	9606	InterPro		P
UniProtKB	A8K8N4	A8K8N4	involved_in	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043522	9606	InterPro		P
UniProtKB	A8K8P1	A8K8P1	involved_in	GO:0046599	regulation of centriole replication	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033068	9606	InterPro		P
UniProtKB	A8K8T9	A8K8T9	involved_in	GO:0010389	regulation of G2/M transition of mitotic cell cycle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015452	9606	InterPro		P
UniProtKB	A8K8T9	A8K8T9	involved_in	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015452	9606	InterPro		P
UniProtKB	A8K8X5	A8K8X5	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033578	9606	InterPro		P
UniProtKB	A8K910	A8K910	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027538	9606	UniProt		P
UniProtKB	A8KA05	EIF2C3	involved_in	GO:0072091	regulation of stem cell proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028603	9606	InterPro		P
UniProtKB	A8KAE3	A8KAE3	involved_in	GO:1902731	negative regulation of chondrocyte proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q05438	9606	AgBase		P
UniProtKB	A8KAE3	A8KAE3	involved_in	GO:1902731	negative regulation of chondrocyte proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:F1NTD3	9606	AgBase		P
UniProtKB	A8KAH9	RAP1A	involved_in	GO:2001214	positive regulation of vasculogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62835|ensembl:ENSMUSP00000088174	9606	Ensembl		P
UniProtKB	A8KAI7	RBM24	involved_in	GO:0010830	regulation of myotube differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3Z4I3|ensembl:ENSMUSP00000043120	9606	Ensembl		P
UniProtKB	A8KAI7	RBM24	involved_in	GO:1902811	positive regulation of skeletal muscle fiber differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3Z4I3|ensembl:ENSMUSP00000043120	9606	Ensembl		P
UniProtKB	A8KAM5	A8KAM5	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027539	9606	UniProt		P
UniProtKB	A8KAM8	A8KAM8	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027538	9606	UniProt		P
UniProtKB	A8MUK1	USP17L5	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0260936|PANTHER:PTN002541928|UniProtKB:Q0WX57|UniProtKB:Q6R6M4	9606	GO_Central		P
UniProtKB	A8MUM7	LGALS16	involved_in	GO:0070234	positive regulation of T cell apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030650	9606	InterPro		P
UniProtKB	A8MUM7	LGALS16	involved_in	GO:0070234	positive regulation of T cell apoptotic process	ECO:0000314	IDA	PMID:19497882		9606	UniProt		P
UniProtKB	A8WFP2	MDM2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016495|InterPro:IPR028340	9606	InterPro		P
UniProtKB	A8WFP2	MDM2	involved_in	GO:0051726	regulation of cell cycle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016495	9606	InterPro		P
UniProtKB	A8WFP4	TNFRSF18	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022318	9606	InterPro		P
UniProtKB	A8YXX4	PIG59	involved_in	GO:0050679	positive regulation of epithelial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09606|ensembl:ENSRNOP00000065890	9606	Ensembl		P
UniProtKB	A9CB80	A9CB80	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027546	9606	UniProt		P
UniProtKB	A9CQZ2	DPYSL2	involved_in	GO:0045664	regulation of neuron differentiation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030615	9606	InterPro		P
UniProtKB	A9CQZ4	DPYSL2	involved_in	GO:0045664	regulation of neuron differentiation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030615	9606	InterPro		P
UniProtKB	A9QXG9	bcl-2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003093|InterPro:IPR004725|InterPro:IPR020717|InterPro:IPR020726|InterPro:IPR020728|InterPro:IPR020731|InterPro:IPR026298|InterPro:IPR036834	9606	InterPro		P
UniProtKB	A9QXG9	bcl-2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013278	9606	InterPro		P
UniProtKB	A9QXG9	bcl-2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027746	9606	UniProt		P
UniProtKB	A9UGY9	ATG5	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99J83|ensembl:ENSMUSP00000044769	9606	Ensembl		P
UniProtKB	A9UGY9	ATG5	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3MQ06|ensembl:ENSRNOP00000075339	9606	Ensembl		P
UniProtKB	A9UJN9	PDGFB	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027538	9606	UniProt		P
UniProtKB	A9UJP0	PDGFB	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027538	9606	UniProt		P
UniProtKB	B0LPE5	AKT1	involved_in	GO:0090201	negative regulation of release of cytochrome c from mitochondria	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31750|ensembl:ENSMUSP00000001780	9606	Ensembl		P
UniProtKB	B0LPE5	AKT1	involved_in	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31750|ensembl:ENSMUSP00000001780	9606	Ensembl		P
UniProtKB	B0LPE5	AKT1	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31750|ensembl:ENSMUSP00000001780	9606	Ensembl		P
UniProtKB	B0LPE5	AKT1	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31750|ensembl:ENSMUSP00000001780	9606	Ensembl		P
UniProtKB	B0LPE5	AKT1	involved_in	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31750|ensembl:ENSMUSP00000001780	9606	Ensembl		P
UniProtKB	B0QXZ4	TOB2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015678	9606	InterPro		P
UniProtKB	B0YJA4	THY1	involved_in	GO:0050771	negative regulation of axonogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01830|ensembl:ENSRNOP00000008685	9606	Ensembl		P
UniProtKB	B1AK73	PLCB1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028400	9606	InterPro		P
UniProtKB	B1AKU2	XIAP	involved_in	GO:0042981	regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027086	9606	UniProt		P
UniProtKB	B1AKZ4	PEA15	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875|InterPro:IPR029546	9606	InterPro		P
UniProtKB	B1AKZ4	PEA15	involved_in	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62048|ensembl:ENSMUSP00000013842	9606	Ensembl		P
UniProtKB	B1AKZ4	PEA15	involved_in	GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62048|ensembl:ENSMUSP00000013842	9606	Ensembl		P
UniProtKB	B1AKZ5	PEA15	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875	9606	InterPro		P
UniProtKB	B1AQP5	DEDD	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001875	9606	InterPro		P
UniProtKB	B1B5Y4	DLEC1	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033304	9606	InterPro		P
UniProtKB	B1PL87	B1PL87	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020728|InterPro:IPR036834	9606	InterPro		P
UniProtKB	B1PL87	B1PL87	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010479	9606	InterPro		P
UniProtKB	B2D1N3	CDKN1C	enables	GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003175|InterPro:IPR029842	9606	InterPro		F
UniProtKB	B2D1N3	CDKN1C	involved_in	GO:0051726	regulation of cell cycle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003175	9606	InterPro		P
UniProtKB	B2D1N3	CDKN1C	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029842	9606	InterPro		P
UniProtKB	B2D1N3	CDKN1C	involved_in	GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000366	IEA	GO_REF:0000108	GO:0004861	9606	GOC		P
UniProtKB	B2D1N3	CDKN1C	involved_in	GO:0051726	regulation of cell cycle	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029144	9606	UniProt		P
UniProtKB	B2R5H0	B2R5H0	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028482	9606	InterPro		P
UniProtKB	B2R6Q4	CSK	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41241|ensembl:ENSMUSP00000034863	9606	Ensembl		P
UniProtKB	B2R6Q4	CSK	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32577|ensembl:ENSRNOP00000026358	9606	Ensembl		P
UniProtKB	B2R6W4	B2R6W4	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027539	9606	UniProt		P
UniProtKB	B2R7Y0	B2R7Y0	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015556	9606	InterPro		P
UniProtKB	B2R8N8	B2R8N8	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	B2R8N8	B2R8N8	involved_in	GO:0042981	regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027086	9606	UniProt		P
UniProtKB	B2R8U9	B2R8U9	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	B2R9K6	B2R9K6	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029817	9606	InterPro		P
UniProtKB	B2R9R2	B2R9R2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027086	9606	UniProt		P
UniProtKB	B2R9T9	B2R9T9	involved_in	GO:0060548	negative regulation of cell death	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039492	9606	InterPro		P
UniProtKB	B2R9U8	ST8SIA2	involved_in	GO:1901216	positive regulation of neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07977|ensembl:ENSRNOP00000092932	9606	Ensembl		P
UniProtKB	B2RA15	B2RA15	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028639	9606	InterPro		P
UniProtKB	B2RA15	B2RA15	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028639	9606	InterPro		P
UniProtKB	B2RA72	B2RA72	involved_in	GO:1901673	regulation of mitotic spindle assembly	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033492	9606	UniProt		P
UniProtKB	B2RA72	B2RA72	involved_in	GO:0060548	negative regulation of cell death	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026866	9606	UniProt		P
UniProtKB	B2RA81	B2RA81	involved_in	GO:0045596	negative regulation of cell differentiation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008717	9606	InterPro		P
UniProtKB	B2RAG9	B2RAG9	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q925J9	9606	UniProt		P
UniProtKB	B2RAG9	B2RAG9	involved_in	GO:0045618	positive regulation of keratinocyte differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q15648	9606	UniProt		P
UniProtKB	B2RAG9	B2RAG9	involved_in	GO:0045665	negative regulation of neuron differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q925J9	9606	UniProt		P
UniProtKB	B2RAG9	B2RAG9	involved_in	GO:0010839	negative regulation of keratinocyte proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q15648	9606	UniProt		P
UniProtKB	B2RAZ4	B2RAZ4	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001315	9606	InterPro		P
UniProtKB	B2RB17	B2RB17	involved_in	GO:0010948	negative regulation of cell cycle process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027265	9606	UniProt		P
UniProtKB	B2RB22	B2RB22	involved_in	GO:0046600	negative regulation of centriole replication	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029136	9606	InterPro		P
UniProtKB	B2RB43	BCL2L13	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036834	9606	InterPro		P
UniProtKB	B2RBH6	B2RBH6	involved_in	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012399	9606	InterPro		P
UniProtKB	B2RBV5	B2RBV5	involved_in	GO:0051726	regulation of cell cycle	ECO:0000314	IDA	PMID:24248101		9606	UniProt		P
UniProtKB	B2RC06	B2RC06	involved_in	GO:0032467	positive regulation of cytokinesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028772	9606	InterPro		P
UniProtKB	B2RC06	B2RC06	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028772	9606	InterPro		P
UniProtKB	B2RCI6	B2RCI6	involved_in	GO:0050769	positive regulation of neurogenesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001303789	9606	UniProt		P
UniProtKB	B2RDR4	B2RDR4	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027683	9606	InterPro		P
